Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Version,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PRE_Q15,PRE_Q15_SCORE,PRE_Q15CF,PRE_Q12,PRE_Q12_SCORE,PRE_Q12CF,PRE_Q13,PRE_Q13_SCORE,PRE_Q13CF,PRE_Q14,PRE_Q14_SCORE,PRE_Q14CF,PRE_Q26,PRE_Q26_SCORE,PRE_Q26CF,PRE_Q27,PRE_Q27_SCORE,PRE_Q27CF,PRE_Q23,PRE_Q23_SCORE,PRE_Q23CF,PRE_Q28,PRE_Q28_SCORE,PRE_Q28CF,PRE_Q19,PRE_Q19_SCORE,PRE_Q19CF,PRE_Q3,PRE_Q3_SCORE,PRE_Q3CF,PRE_Q16,PRE_Q16_SCORE,PRE_Q16CF,PRE_Q10,PRE_Q10_SCORE,PRE_Q10CF,PRE_Q11,PRE_Q11_SCORE,PRE_Q11CF,PRE_Q33,PRE_Q33_SCORE,PRE_Q33CF,PRE_Q34,PRE_Q34_SCORE,PRE_Q34CF,PRE_REPEAT,PRE_WHYREPEAT,PRE_WHYREPEAT_5_TEXT,PRE_FREQEN,PRE_CALC,PRE_DAILYM,PRE_DAILYG,PRE_ATT_DL_1,PRE_ATT_DL_2,PRE_ATT_DL_3,PRE_ATT_DL_4,PRE_ATT_DL_5,PRE_ATT_SC_1,PRE_ATT_SC_2,PRE_ATT_SC_3,PRE_ATT_SC_4,PRE_ATT_SC_5,PRE_LK1,PRE_LK2,PRE_LK5,PRE_ANX#1_1,PRE_ANX#1_2,PRE_ANX#1_3,PRE_ANX#1_4,PRE_WHYCS_1,PRE_WHYCS_2,PRE_WHYCS_3,PRE_WHYCS_4,PRE_WHYCS_5,PRE_WHYCS_6,PRE_WHYCS_7,PRE_WHYCS_7_TEXT,PRE_YEAR,PRE_YEAR_5_TEXT,PRE_MAJOR_NEW_1,PRE_MAJOR_NEW_2,PRE_MAJOR_NEW_3,PRE_MAJOR_NEW_4,PRE_MAJOR_NEW_5,PRE_MAJOR_NEW_6,PRE_MAJOR_NEW_7,PRE_MAJOR_NEW_8,PRE_MAJOR_NEW_9,PRE_MAJOR_NEW_10,PRE_MAJOR_NEW_10_TEXT,PRE_WHYMAJ_1,PRE_WHYMAJ_2,PRE_WHYMAJ_3,PRE_WHYMAJ_4,PRE_WHYMAJ_5,PRE_WHYMAJ_6,PRE_WHYMAJ_7,PRE_WHYMAJ_8,PRE_WHYMAJ_8_TEXT,PRE_AGE,PRE_GENDER,PRE_RACE_1,PRE_RACE_2,PRE_RACE_3,PRE_RACE_4,PRE_RACE_5,PRE_RACE_6,PRE_RACE_7,PRE_RACE_6_TEXT,PRE_DIS_1,PRE_DIS_2,PRE_DIS_3,PRE_DIS_4,PRE_DIS_1_TEXT,PRE_DIS_2_TEXT,PRE_DIS_3_TEXT,PRE_USEDU,PRE_ELEM_WHERE,PRE_MIDDLE_WHERE,PRE_HS_WHERE,PRE_EFFORT,SC0,PRE_TOTAL,PRE_PCT_TOTAL,PRE_GR_TOTAL,PRE_GR_MEAN,PRE_AR_TOTAL,PRE_AR_MEAN,PRE_PR_TOTAL,PRE_PR_MEAN,PRE_PC_TOTAL,PRE_PC_MEAN,PRE_SP_TOTAL,PRE_SP_MEAN,PRE_TR_TOTAL,PRE_TR_MEAN,PRE_AV_TOTAL,PRE_AV_MEAN,PRE_ER_MEAN,PRE_UD_TOTAL,PRE_UD_MEAN,PRE_ES_TOTAL,PRE_ES_MEAN,PRE_SELFEFF,PRE_MATHANX,PRE_MATHREL,PRE_CF_TOTAL,PRE_CF_TOTAL_CORR,PRE_CF_TOTAL_INCORR,PRE_CF_MEAN,PRE_CF_MEAN_CORR,PRE_CF_MEAN_INCORR,PRE_QCOMPLETE,PRE_COMPFLAG,PRE_EFFFLAG
100,1099,1,9/5/18 19:51,R_3Mlrakn1JZPT2TA,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,3.0,3.0,1,2.0,1.0,0,1.0,3.0,0,1.0,2.0,1,4.0,3.0,1,4.0,3.0,0,2.0,1.0,0,4.0,2.0,1,4.0,2.0,1,2.0,2.0,1,2.0,2.0,1,2.0,2.0,0,2.0,2.0,0,2.0,4.0,1,3.0,2.0,,,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,,,1.0,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,9,9.0,0.6,2.0,0.5,8.0,0.6153846153846154,5.0,0.45454545454545453,2.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,3.0,0.6,,,,38.0,26.0,12.0,2.533333333333333,2.888888888888889,2.0,15,1,0.0
100,1190,1,9/5/18 19:52,R_1mlWuNx5PH7K9d4,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,2.0,0,3.0,3.0,1,4.0,4.0,0,3.0,2.0,0,1.0,2.0,1,4.0,2.0,0,1.0,2.0,0,2.0,1.0,0,1.0,2.0,1,2.0,1.0,0,3.0,2.0,1,3.0,4.0,0,1.0,3.0,0,1.0,2.0,0,1.0,1.0,0,1.0,2.0,,,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,3.0,4,4.0,0.26666666666666666,1.0,0.25,3.0,0.23076923076923078,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,,1.0,1.0,2.0,0.4,,,,31.0,13.0,18.0,2.066666666666667,3.25,1.6363636363636365,15,1,0.5
100,1263,1,9/5/18 19:52,R_2rJHA0OAIMGrY6r,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,3.0,3.0,1,4.0,4.0,0,2.0,3.0,0,3.0,2.0,1,3.0,3.0,1,3.0,2.0,0,2.0,2.0,1,4.0,2.0,1,4.0,3.0,0,4.0,2.0,1,4.0,1.0,0,3.0,2.0,0,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,3.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,5.0,9,9.0,0.6,2.0,0.5,8.0,0.6153846153846154,5.0,0.45454545454545453,1.0,0.5,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,3.0,0.6,,,,50.0,33.0,17.0,3.3333333333333335,3.6666666666666665,2.8333333333333335,15,1,1.0
100,1232,1,9/5/18 19:53,R_2QS8DanqWwFuG03,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,3.0,1,4.0,1.0,0,3.0,2.0,0,3.0,2.0,1,4.0,3.0,1,3.0,1.0,0,2.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,4.0,0,3.0,2.0,0,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,5.0,10,10.0,0.6666666666666666,2.0,0.5,9.0,0.6923076923076923,6.0,0.5454545454545454,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,3.0,0.6,,,,53.0,39.0,14.0,3.533333333333333,3.9,2.8,15,1,1.0
100,503,1,9/5/18 19:53,R_2dXOYelJCaXP0vD,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,1.0,0,3.0,5.0,0,3.0,2.0,1,2.0,1.0,0,1.0,2.0,1,2.0,3.0,1,2.0,3.0,0,2.0,3.0,0,2.0,3.0,0,2.0,1.0,0,2.0,4.0,0,1.0,4.0,0,1.0,3.0,0,2.0,3.0,1,1.0,3.0,0,2.0,2.0,,,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,1.0,,1.0,Ethnic studies,1.0,,1.0,,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,5.0,4,4.0,0.26666666666666666,1.0,0.25,3.0,0.23076923076923078,2.0,0.18181818181818182,1.0,0.5,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.25,,0.0,0.0,1.0,0.2,,,,28.0,7.0,21.0,1.8666666666666667,1.75,1.9090909090909092,15,1,1.0
100,983,1,9/5/18 19:53,R_2VgLhWn0Zz8DaSt,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,3.0,1,3.0,2.0,1,2.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,4.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,4.0,0,3.0,4.0,0,2.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,5.0,12,12.0,0.8,4.0,1.0,10.0,0.7692307692307693,8.0,0.7272727272727273,2.0,1.0,2.0,0.6666666666666666,3.0,1.0,2.0,0.5,,1.0,1.0,5.0,1.0,,,,53.0,44.0,9.0,3.533333333333333,3.6666666666666665,3.0,15,1,1.0
100,893,1,9/5/18 19:53,R_AdLEUOGHO8YWE3n,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,2.0,5.0,0,3.0,2.0,1,3.0,2.0,0,2.0,2.0,1,3.0,2.0,0,2.0,2.0,0,2.0,2.0,1,2.0,4.0,0,2.0,1.0,0,3.0,2.0,1,1.0,1.0,0,1.0,1.0,1,1.0,4.0,0,1.0,4.0,1,2.0,2.0,,,1.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,7,7.0,0.4666666666666667,2.0,0.5,6.0,0.46153846153846156,5.0,0.45454545454545453,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,2.0,0.5,,1.0,1.0,3.0,0.6,,,,30.0,14.0,16.0,2.0,2.0,2.0,15,1,0.0
100,1068,1,9/5/18 19:53,R_2953eWUT5QHiAW9,,Lt_2.0,,,,33.78660583,-118.29869840000002,anonymous,EN,3.0,1,3.0,3.0,1,4.0,4.0,0,3.0,3.0,0,3.0,2.0,1,4.0,1.0,0,3.0,1.0,0,3.0,3.0,0,2.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,0,3.0,2.0,0,3.0,2.0,0,2.0,4.0,1,2.0,2.0,,,5.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,7,7.0,0.4666666666666667,2.0,0.5,6.0,0.46153846153846156,4.0,0.36363636363636365,1.0,0.5,0.0,0.0,1.0,0.3333333333333333,1.0,0.25,,1.0,1.0,3.0,0.6,,,,44.0,22.0,22.0,2.933333333333333,3.142857142857143,2.75,15,1,0.0
100,996,1,9/5/18 19:54,R_2AHiGz6GeucEiEM,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,3.0,3.0,1,3.0,2.0,1,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,4.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,3.0,0.75,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,54.0,51.0,3.0,3.6,3.642857142857143,3.0,15,1,1.0
100,1260,1,9/5/18 19:55,R_1iqaakk5g0fUIh3,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,3.0,1,3.0,3.0,0,1.0,3.0,0,1.0,2.0,1,1.0,3.0,1,1.0,2.0,0,1.0,1.0,0,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,2.0,0,3.0,4.0,1,3.0,2.0,,,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,4.0,,,,,,,,,,,1.0,Kinesiology,1.0,,,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,10,10.0,0.6666666666666666,2.0,0.5,9.0,0.6923076923076923,6.0,0.5454545454545454,2.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,0.75,,1.0,1.0,3.0,0.6,,,,36.0,27.0,9.0,2.4,2.7,1.8,15,1,1.0
100,1069,1,9/5/18 19:55,R_3nMBYBq9woCjwn6,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,3.0,1,3.0,1.0,0,2.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,4.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,3.0,0.75,13.0,1.0,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,56.0,54.0,2.0,3.7333333333333334,3.857142857142857,2.0,15,1,1.0
100,1071,1,9/5/18 19:56,R_31iUCOOuotWVGLT,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,2.0,0,3.0,3.0,1,4.0,2.0,1,3.0,3.0,0,4.0,2.0,1,4.0,3.0,1,4.0,1.0,0,3.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,0,2.0,2.0,0,3.0,3.0,1,4.0,4.0,1,3.0,2.0,,,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,2.0,2.0,,,,,,1.0,,Mixed race,,,,,,,,1.0,,,,5.0,10,10.0,0.6666666666666666,2.0,0.5,8.0,0.6153846153846154,6.0,0.5454545454545454,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,3.0,0.6,,,,52.0,37.0,15.0,3.466666666666667,3.7,3.0,15,1,1.0
100,1165,1,9/5/18 19:56,R_3n3kVIJgzaXwyyO,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,4.0,1,1.0,2.0,1,4.0,3.0,1,4.0,1.0,0,4.0,1.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,"adhd, dyslexia",1.0,,,,4.0,13,13.0,0.8666666666666667,4.0,1.0,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,5.0,1.0,,,,55.0,47.0,8.0,3.6666666666666665,3.6153846153846154,4.0,15,1,1.0
100,1377,1,9/5/18 19:56,R_1LdFPOcDVyc2kAf,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,3.0,3.0,1,4.0,2.0,1,3.0,3.0,0,1.0,2.0,1,4.0,3.0,1,1.0,2.0,0,1.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,2.0,2.0,0,1.0,3.0,1,1.0,3.0,0,3.0,1.0,7.0,,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,,,1.0,,,,,,3.0,,,,,,,,,,,1.0,psychology,1.0,,,,,,,,,2.0,2.0,,,,,,1.0,,biracial,,,,,,,,2.0,Japan,US,US,2.0,11,11.0,0.7333333333333333,3.0,0.75,9.0,0.6923076923076923,8.0,0.7272727272727273,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,4.0,0.8,,,,39.0,33.0,6.0,2.6,3.0,1.5,15,1,0.0
100,1209,1,9/5/18 19:56,R_1dgIq8XRkGO6i5d,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,3.0,3.0,1,4.0,1.0,0,2.0,4.0,1,3.0,2.0,1,4.0,3.0,1,2.0,3.0,0,3.0,3.0,0,2.0,2.0,1,3.0,3.0,0,4.0,2.0,1,4.0,4.0,0,4.0,2.0,0,3.0,3.0,1,1.0,3.0,0,1.0,3.0,,,3.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,4.0,8,8.0,0.5333333333333333,3.0,0.75,7.0,0.5384615384615384,5.0,0.45454545454545453,1.0,0.5,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.25,,1.0,1.0,4.0,0.8,,,,43.0,24.0,19.0,2.8666666666666667,3.0,2.7142857142857144,15,1,1.0
100,718,1,9/5/18 19:58,R_1dj0MrjygeozGCe,,Lt_2.0,,,,37.74839783,-122.41560359999998,anonymous,EN,1.0,0,3.0,3.0,1,2.0,1.0,0,4.0,2.0,0,1.0,1.0,0,4.0,2.0,0,1.0,1.0,0,1.0,3.0,0,2.0,3.0,0,2.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,1.0,4.0,1,4.0,2.0,,,2.0,1.0,2.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,3.0,7,7.0,0.4666666666666667,1.0,0.25,6.0,0.46153846153846156,6.0,0.5454545454545454,1.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,,1.0,1.0,2.0,0.4,,,,41.0,23.0,18.0,2.7333333333333334,3.2857142857142856,2.25,15,1,0.5
100,1257,1,9/5/18 19:58,R_1ItsoeYFET39qJT,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,4.0,0,4.0,1.0,0,4.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,0,1.0,3.0,1,4.0,4.0,1,4.0,2.0,,,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,2.0,china,china,USA,2.0,12,12.0,0.8,2.0,0.5,12.0,0.9230769230769231,8.0,0.7272727272727273,2.0,1.0,3.0,1.0,3.0,1.0,3.0,0.75,,1.0,1.0,3.0,0.6,,,,57.0,48.0,9.0,3.8,4.0,3.0,15,1,0.0
100,1264,1,9/5/18 19:58,R_1EWBcXQtdVv50PX,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,4.0,0,4.0,2.0,1,3.0,2.0,0,1.0,2.0,1,4.0,3.0,1,4.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,2.0,2.0,0,1.0,4.0,0,2.0,4.0,1,2.0,2.0,,,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,,1.0,1.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,depression anxiety,dyslexia ,1.0,,,,5.0,11,11.0,0.7333333333333333,2.0,0.5,10.0,0.7692307692307693,7.0,0.6363636363636364,2.0,1.0,3.0,1.0,3.0,1.0,2.0,0.5,,1.0,1.0,3.0,0.6,,,,46.0,38.0,8.0,3.066666666666667,3.4545454545454546,2.0,15,1,1.0
100,1197,1,9/5/18 19:59,R_2E9MD2UJwqKKKK6,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,2.0,3.0,1,2.0,1.0,0,2.0,2.0,0,1.0,3.0,0,1.0,2.0,0,2.0,2.0,0,2.0,3.0,0,1.0,1.0,0,1.0,1.0,0,2.0,2.0,1,1.0,2.0,1,2.0,2.0,0,1.0,2.0,0,2.0,1.0,0,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,1.0,,,,,,1.0,1.0,,,ADHD,,1.0,,,,5.0,4,4.0,0.26666666666666666,2.0,0.5,3.0,0.23076923076923078,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,,1.0,1.0,3.0,0.6,,,,24.0,7.0,17.0,1.6,1.75,1.5454545454545454,15,1,1.0
100,1519,1,9/5/18 20:01,R_REo6WPjuYs2q3Dj,,Lt_2.0,,,,37.723007200000005,-122.48419950000002,anonymous,EN,3.0,1,4.0,3.0,1,4.0,3.0,0,4.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,1.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,2.0,0,1.0,3.0,0,1.0,2.0,,,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,Ethnic,,,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,3.0,11,11.0,0.7333333333333333,3.0,0.75,10.0,0.7692307692307693,8.0,0.7272727272727273,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,4.0,0.8,,,,54.0,44.0,10.0,3.6,4.0,2.5,15,1,0.5
100,1476,1,9/5/18 20:03,R_2zM9cPODuJmHRVk,,Lt_2.0,,,,37.74839783,-122.41560359999998,anonymous,EN,3.0,1,3.0,3.0,1,3.0,2.0,1,3.0,3.0,0,3.0,1.0,0,4.0,3.0,1,1.0,2.0,0,2.0,1.0,0,1.0,2.0,1,3.0,3.0,0,2.0,3.0,0,1.0,2.0,1,2.0,1.0,1,3.0,1.0,0,1.0,4.0,1,2.0,2.0,,,3.0,1.0,1.0,0.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,4.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,4.0,8,8.0,0.5333333333333333,3.0,0.75,6.0,0.46153846153846156,5.0,0.45454545454545453,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,3.0,0.75,,0.0,0.0,3.0,0.6,,,,34.0,20.0,14.0,2.2666666666666666,2.5,2.0,15,1,1.0
100,1593,1,9/5/18 20:03,R_3MAkWNmuLVIKmRW,,Lt_2.0,,,,37.80180359,-122.43820190000001,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,3.0,4.0,1,3.0,4.0,0,4.0,2.0,1,2.0,2.0,1,4.0,3.0,0,3.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,5.0,12,12.0,0.8,3.0,0.75,10.0,0.7692307692307693,8.0,0.7272727272727273,2.0,1.0,2.0,0.6666666666666666,3.0,1.0,4.0,1.0,,0.0,0.0,3.0,0.6,,,,53.0,43.0,10.0,3.533333333333333,3.5833333333333335,3.3333333333333335,15,1,1.0
